USGS-Seisnet-AVO,54.1425,-165.9405,217,0.6,2005-12-02 13:04:24,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1363,-165.9222,366,0.9,2005-11-23 14:38:15,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1252,-165.9423,371,0.5,2005-11-22 05:06:26,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1218,-165.9215,197,0.8,2005-11-12 23:34:42,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1443,-165.9685,416,1.2,2005-10-05 19:12:44,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1558,-165.9427,460,0.7,2005-09-25 22:27:40,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.136,-165.9655,185,0.3,2005-09-14 05:08:13,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1332,-165.9397,369,0.9,2005-09-13 10:00:50,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1167,-165.9097,226,1.3,2005-09-13 09:40:56,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1573,-165.9452,116,1.1,2005-09-12 14:36:29,VT,54.1339988708496,-165.985992431641
