IRIS_global_seisnet,-6.1328,130.1801,95,4.9,1993-06-21 18:31:59,,-6.30000019073486,130
IRIS_global_seisnet,-6.2691,130.0873,142.8,4.7,1993-06-21 01:29:42,,-6.30000019073486,130
IRIS_global_seisnet,-6.2475,130.1331,154.5,5,1993-06-20 02:09:24,,-6.30000019073486,130
IRIS_global_seisnet,-6.0645,130.038,209.2,3.9,1993-05-18 18:01:37,,-6.30000019073486,130
IRIS_global_seisnet,-6.399,130.0424,145.6,5.1,1993-05-07 01:02:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.4753,130.1177,33,5.3,1993-01-02 19:01:08,,-6.30000019073486,130
IRIS_global_seisnet,-6.3526,129.8065,261.7,4.2,1992-12-10 18:09:49,,-6.30000019073486,130
IRIS_global_seisnet,-6.4202,130.0374,135.1,5.1,1992-12-03 19:26:40,,-6.30000019073486,130
IRIS_global_seisnet,-6.3743,130.1421,158,4.6,1992-11-27 19:54:46,,-6.30000019073486,130
IRIS_global_seisnet,-6.2911,130.2037,112.1,5.9,1992-10-18 13:08:53,,-6.30000019073486,130
IRIS_global_seisnet,-6.4779,130.1269,33,,1992-09-27 21:10:09,,-6.30000019073486,130
IRIS_global_seisnet,-6.1585,130.1932,128.7,,1992-09-25 16:14:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.1168,129.9943,150.9,5,1992-08-30 14:42:36,,-6.30000019073486,130
IRIS_global_seisnet,-6.4162,129.8348,116.4,5.1,1992-04-13 19:54:50,,-6.30000019073486,130
IRIS_global_seisnet,-6.2035,129.9678,80.3,,1992-04-06 13:57:50,,-6.30000019073486,130
IRIS_global_seisnet,-6.3427,130.0622,117.4,4.6,1992-02-01 17:51:50,,-6.30000019073486,130
IRIS_global_seisnet,-6.3926,130.0636,132.1,4.6,1991-12-28 17:58:28,,-6.30000019073486,130
IRIS_global_seisnet,-6.216,130.1776,133,,1991-12-04 21:29:10,,-6.30000019073486,130
IRIS_global_seisnet,-6.4812,129.9532,140,,1991-11-03 05:20:41,,-6.30000019073486,130
IRIS_global_seisnet,-6.5003,130.0333,128.6,5.8,1991-10-15 16:18:00,,-6.30000019073486,130
IRIS_global_seisnet,-6.3583,130.047,124.5,4.9,1991-10-11 05:59:37,,-6.30000019073486,130
IRIS_global_seisnet,-6.1019,129.8804,219.1,4.7,1991-10-04 02:03:38,,-6.30000019073486,130
IRIS_global_seisnet,-6.5393,130.0132,151.2,,1991-09-22 06:47:59,,-6.30000019073486,130
